Index,Strain ID,Strain Name,Strain,Species,Origin,Environment,Run Number,Library Plate,Configuration,Well position,Incubation Temp (°C),Time stamped,Media
904,242.0,4610,DBVPG_4610,Rhodotorula paludigena,Italy,plant,354.0,3.0,3.0,82.0,30.0,,YPDN
905,243.0,4950,DBVPG_4950,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,3.0,13.0,30.0,,YPDN
906,244.0,4952,DBVPG_4952,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,3.0,89.0,30.0,,YPDN
907,245.0,5227,DBVPG_5227,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,3.0,18.0,30.0,,YPDN
908,246.0,6091,DBVPG_6091,Rhodotorula mucilaginosa,Italy,insect,354.0,3.0,3.0,52.0,30.0,,YPDN
909,247.0,6739,DBVPG_6739,Rhodotorula toruloides,Italy,soil,354.0,3.0,3.0,12.0,30.0,,YPDN
910,248.0,7947,DBVPG_7947,Rhodotorula sp. clade XIII,Italy,soil,354.0,3.0,3.0,69.0,30.0,,YPDN
911,249.0,3236,DBVPG_3236,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,79.0,30.0,,YPDN
912,250.0,7316,DBVPG_7316,Rhodotorula paludigena,Italy,marsh_tidalflat,354.0,3.0,3.0,56.0,30.0,,YPDN
913,251.0,17-333P-8,,,,,354.0,3.0,3.0,93.0,30.0,,YPDN
914,252.0,48D-1,TFCN_48D-10,,,marsh_tidalflat,354.0,3.0,3.0,92.0,30.0,,YPDN
915,253.0,4956,DBVPG_4956,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,3.0,32.0,30.0,,YPDN
916,254.0,5228,DBVPG_5228,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,3.0,40.0,30.0,,YPDN
917,255.0,6093,DBVPG_6093,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,3.0,28.0,30.0,,YPDN
918,256.0,6742,DBVPG_6742,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,3.0,23.0,30.0,,YPDN
919,257.0,8043,DBVPG_8043,Rhodotorula mucilaginosa,Italy,water,354.0,3.0,3.0,90.0,30.0,,YPDN
920,258.0,3445,DBVPG_3445,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,19.0,30.0,,YPDN
921,259.0,10056,,,,,354.0,3.0,3.0,36.0,30.0,,YPDN
922,176.0,3538,DBVPG_3538,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,4.0,16.0,30.0,,YPDN
923,177.0,3776,DBVPG_3776,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,4.0,30.0,30.0,,YPDN
924,178.0,3984,DBVPG_3984,Rhodotorula mucilaginosa,Italy,cave,354.0,3.0,4.0,57.0,30.0,,YPDN
925,179.0,4379,DBVPG_4379,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,78.0,30.0,,YPDN
926,180.0,4629,DBVPG_4629,Rhodotorula sp. clade I,Italy,soil,354.0,3.0,4.0,83.0,30.0,,YPDN
927,181.0,25-332D-1 BY119-H1,TFCN_25-332D-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,4.0,36.0,30.0,,YPDN
928,182.0,25-333P-2 BY120-E3,TFCN_25-333P-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,4.0,33.0,30.0,,YPDN
929,183.0,181A-1 BY39-F5,TFCN_181A-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,4.0,88.0,30.0,,YPDN
930,184.0,3380,DBVPG_3380,Rhodotorula glutinis,Italy,plant,354.0,3.0,4.0,50.0,30.0,,YPDN
931,185.0,3768,DBVPG_3768,Rhodotorula dairenensis,Italy,soil,354.0,3.0,4.0,47.0,30.0,,YPDN
932,186.0,3777,DBVPG_3777,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,4.0,70.0,30.0,,YPDN
933,187.0,3985,DBVPG_3985,Rhodotorula glutinis,Italy,cave,354.0,3.0,4.0,69.0,30.0,,YPDN
934,188.0,4380,DBVPG_4380,Rhodotorula mucilaginosa,Italy,sand,354.0,3.0,4.0,56.0,30.0,,YPDN
935,189.0,4669,DBVPG_4669,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,89.0,30.0,,YPDN
936,190.0,17-332M-1 BY115-F4,TFCN_17-332M-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,4.0,77.0,30.0,,YPDN
937,191.0,17-332D-2 BY115-B6,,,,,354.0,3.0,4.0,94.0,30.0,,YPDN
938,192.0,Y3853,DBVPG_3853,Rhodotorula dairenensis,Italy,plant,354.0,3.0,4.0,35.0,30.0,,YPDN
939,193.0,3381,DBVPG_3381,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,4.0,12.0,30.0,,YPDN
940,194.0,3769,DBVPG_3769,Rhodotorula dairenensis,Italy,soil,354.0,3.0,4.0,20.0,30.0,,YPDN
941,195.0,3853,DBVPG_3853,Rhodotorula dairenensis,Italy,plant,354.0,3.0,4.0,28.0,30.0,,YPDN
942,196.0,4201,DBVPG_4201,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,4.0,74.0,30.0,,YPDN
943,197.0,4408,DBVPG_4408,Rhodotorula mucilaginosa,Italy,marine,354.0,3.0,4.0,61.0,30.0,,YPDN
944,198.0,4920,DBVPG_4920,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,32.0,30.0,,YPDN
945,199.0,17-332M-2 BY115-F4,TFCN_17-332M-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,4.0,52.0,30.0,,YPDN
946,200.0,209-6-14 BY43-A2,TFCN_209-6-14,Rhodotorula mucilaginosa,China,,354.0,3.0,4.0,90.0,30.0,,YPDN
947,201.0,DBVPG 3044,DBVPG_3044,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,4.0,5.0,30.0,,YPDN
948,202.0,3382,DBVPG_3382,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,4.0,76.0,30.0,,YPDN
949,203.0,3770,DBVPG_3770,Rhodotorula dairenensis,Italy,soil,354.0,3.0,4.0,24.0,30.0,,YPDN
950,204.0,3854,DBVPG_3854,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,4.0,68.0,30.0,,YPDN
951,205.0,4202,DBVPG_4202,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,4.0,93.0,30.0,,YPDN
952,206.0,4466,DBVPG_4466,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,4.0,42.0,30.0,,YPDN
953,207.0,4945,DBVPG_4945,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,2.0,30.0,,YPDN
954,208.0,25-332M-1 BY119-D2,TFCN_25-332M-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,4.0,17.0,30.0,,YPDN
955,209.0,17-332C-1 BY115-G4,TFCN_17-332C-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,4.0,7.0,30.0,,YPDN
956,210.0,3045,DBVPG_3045,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,8.0,30.0,,YPDN
957,211.0,3383,DBVPG_3383,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,4.0,63.0,30.0,,YPDN
958,212.0,3771,DBVPG_3771,Rhodotorula dairenensis,Italy,soil,354.0,3.0,4.0,86.0,30.0,,YPDN
959,213.0,3855,DBVPG_3855,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,4.0,60.0,30.0,,YPDN
960,214.0,4203,DBVPG_4203,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,4.0,38.0,30.0,,YPDN
961,215.0,4530,DBVPG_4530,Rhodotorula taiwanensis,Italy,plant,354.0,3.0,4.0,71.0,30.0,,YPDN
962,216.0,4946,DBVPG_4946,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,46.0,30.0,,YPDN
963,217.0,25-0-2E333-1 BY120-A4,TFCN_25-0-2E333-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,4.0,15.0,30.0,,YPDN
964,218.0,25-0-2E334-1 BY118-A8,TFCN_25-0-2E334-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,4.0,4.0,30.0,,YPDN
965,219.0,3090,DBVPG_3090,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,59.0,30.0,,YPDN
966,220.0,3384,DBVPG_3384,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,4.0,72.0,30.0,,YPDN
967,221.0,3772,DBVPG_3772,Rhodotorula dairenensis,Italy,soil,354.0,3.0,4.0,91.0,30.0,,YPDN
968,222.0,3856,DBVPG_3856,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,4.0,81.0,30.0,,YPDN
969,223.0,4304,DBVPG_4304,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,4.0,18.0,30.0,,YPDN
970,224.0,4531,DBVPG_4531,Rhodotorula taiwanensis,Italy,plant,354.0,3.0,4.0,92.0,30.0,,YPDN
971,225.0,4947,DBVPG_4947,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,27.0,30.0,,YPDN
972,227.0,25-334Y-6 BY118-F9,TFCN_25-334Y-6,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,4.0,40.0,30.0,,YPDN
973,228.0,3235,DBVPG_3235,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,45.0,30.0,,YPDN
974,229.0,3442,DBVPG_3442,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,82.0,30.0,,YPDN
975,230.0,3773,DBVPG_3773,Rhodotorula dairenensis,Italy,soil,354.0,3.0,4.0,80.0,30.0,,YPDN
976,231.0,3857,DBVPG_3857,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,4.0,55.0,30.0,,YPDN
977,232.0,4376,DBVPG_4376,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,29.0,30.0,,YPDN
978,233.0,4534,DBVPG_4534,Rhodotorula mucilaginosa,Italy,sand,354.0,3.0,4.0,13.0,30.0,,YPDN
979,234.0,4949,DBVPG_4949,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,4.0,87.0,30.0,,YPDN
980,235.0,209-6-1 BY42-F9,TFCN_209-6-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,4.0,6.0,30.0,,YPDN
981,236.0,209-6-12 BY43-H1,TFCN_209-6-12,Rhodotorula mucilaginosa,China,,354.0,3.0,4.0,41.0,30.0,,YPDN
982,237.0,3237,DBVPG_3237,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,14.0,30.0,,YPDN
983,238.0,3443,DBVPG_3443,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,49.0,30.0,,YPDN
984,239.0,3774,DBVPG_3774,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,22.0,30.0,,YPDN
985,240.0,3858,DBVPG_3858,Rhodotorula mucilaginosa,Italy,insect,354.0,3.0,4.0,19.0,30.0,,YPDN
986,241.0,4377,DBVPG_4377,Rhodotorula mucilaginosa,Italy,marine,354.0,3.0,4.0,62.0,30.0,,YPDN
987,242.0,4610,DBVPG_4610,Rhodotorula paludigena,Italy,plant,354.0,3.0,4.0,25.0,30.0,,YPDN
988,243.0,4950,DBVPG_4950,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,4.0,79.0,30.0,,YPDN
989,244.0,4952,DBVPG_4952,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,4.0,51.0,30.0,,YPDN
990,245.0,5227,DBVPG_5227,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,4.0,73.0,30.0,,YPDN
991,246.0,6091,DBVPG_6091,Rhodotorula mucilaginosa,Italy,insect,354.0,3.0,4.0,10.0,30.0,,YPDN
992,247.0,6739,DBVPG_6739,Rhodotorula toruloides,Italy,soil,354.0,3.0,4.0,43.0,30.0,,YPDN
993,248.0,7947,DBVPG_7947,Rhodotorula sp. clade XIII,Italy,soil,354.0,3.0,4.0,37.0,30.0,,YPDN
994,249.0,3236,DBVPG_3236,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,9.0,30.0,,YPDN
995,250.0,7316,DBVPG_7316,Rhodotorula paludigena,Italy,marsh_tidalflat,354.0,3.0,4.0,26.0,30.0,,YPDN
996,251.0,17-333P-8,,,,,354.0,3.0,4.0,66.0,30.0,,YPDN
997,252.0,48D-1,TFCN_48D-10,,,marsh_tidalflat,354.0,3.0,4.0,48.0,30.0,,YPDN
998,253.0,4956,DBVPG_4956,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,4.0,3.0,30.0,,YPDN
999,254.0,5228,DBVPG_5228,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,4.0,84.0,30.0,,YPDN
1000,255.0,6093,DBVPG_6093,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,4.0,39.0,30.0,,YPDN
1001,256.0,6742,DBVPG_6742,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,4.0,67.0,30.0,,YPDN
1002,257.0,8043,DBVPG_8043,Rhodotorula mucilaginosa,Italy,water,354.0,3.0,4.0,23.0,30.0,,YPDN
1003,258.0,3445,DBVPG_3445,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,4.0,53.0,30.0,,YPDN
1004,259.0,10056,,,,,354.0,3.0,4.0,96.0,30.0,,YPDN
1005,260.0,152D-2,,,,,356.0,4.0,1.0,2.0,30.0,,YPDN
1006,261.0,86C-3 BY33-D3,TF_CN_86C_3,Rhodotorula sphaerocarpa,China,,356.0,4.0,1.0,3.0,30.0,,YPDN
1007,262.0,4957,DBVPG_4957,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,4.0,30.0,,YPDN
1008,263.0,5229,DBVPG_5229,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,5.0,30.0,,YPDN
1009,264.0,6094,DBVPG_6094,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,1.0,6.0,30.0,,YPDN
1010,265.0,6743,DBVPG_6743,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,7.0,30.0,,YPDN
1011,266.0,8058,DBVPG_8058,Rhodotorula sp. clade I,Italy,food,356.0,4.0,1.0,8.0,30.0,,YPDN
1012,267.0,3446,DBVPG_3446,Rhodotorula mucilaginosa,Italy,food,356.0,4.0,1.0,9.0,30.0,,YPDN
1013,268.0,10842,DBVPG_10842,Rhodotorula mucilaginosa,Italy,snow_ice,356.0,4.0,1.0,10.0,30.0,,YPDN
1014,269.0,17-332Y-1,,,,,356.0,4.0,1.0,12.0,30.0,,YPDN
1015,270.0,7-6-2003,TFCN_7_6_3,Rhodotorula diobovata,China,,356.0,4.0,1.0,13.0,30.0,,YPDN
1016,271.0,4958,DBVPG_4958,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,14.0,30.0,,YPDN
1017,272.0,5235,DBVPG_5235,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,15.0,30.0,,YPDN
1018,273.0,6121,DBVPG_6121,Rhodotorula toruloides,Italy,air_cloud,356.0,4.0,1.0,16.0,30.0,,YPDN
1019,274.0,6803,DBVPG_6803,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,17.0,30.0,,YPDN
1020,275.0,10075,DBVPG_10075,Cystobasidium sp.,Italy,soil,356.0,4.0,1.0,18.0,30.0,,YPDN
1021,276.0,3778,DBVPG_3778,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,19.0,30.0,,YPDN
1022,277.0,10882,DBVPG_10882,Rhodotorula mucilaginosa,Italy,rock,356.0,4.0,1.0,20.0,30.0,,YPDN
1023,278.0,86A-5 BY34-I6,TFCN_86A_5,Rhodotorula sphaerocarpa,China,,356.0,4.0,1.0,22.0,30.0,,YPDN
1024,279.0,186CL④-2 BY39-C9,TF_CN_186CL4_2,Rhodotorula mucilaginosa,China,,356.0,4.0,1.0,23.0,30.0,,YPDN
1025,280.0,4962,DBVPG_4962,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,24.0,30.0,,YPDN
1026,281.0,5236,DBVPG_5236,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,25.0,30.0,,YPDN
1027,282.0,6195,DBVPG_6195,Rhodotorula diobovata,Italy,marine,356.0,4.0,1.0,26.0,30.0,,YPDN
1028,283.0,7019,DBVPG_7019,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,1.0,27.0,30.0,,YPDN
1029,284.0,10753,DBVPG_10753,Rhodotorula kratochvilovae,Italy,built env,356.0,4.0,1.0,28.0,30.0,,YPDN
1030,285.0,3780,DBVPG_3780,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,29.0,30.0,,YPDN
1031,286.0,10886,DBVPG_10886,Rhodotorula mucilaginosa,Italy,rock,356.0,4.0,1.0,30.0,30.0,,YPDN
1032,287.0,152A-3 BY32-A2,TFCN_152A_3,Rhodotorula toruloides,China,,356.0,4.0,1.0,32.0,30.0,,YPDN
1033,288.0,1A-1-5,TFCN_1A_1_5,Rhodotorula pacifica,China,,356.0,4.0,1.0,33.0,30.0,,YPDN
1034,289.0,4963,DBVPG_4963,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,35.0,30.0,,YPDN
1035,290.0,5757,DBVPG_5757,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,36.0,30.0,,YPDN
1036,291.0,6202,DBVPG_6202,Rhodotorula diobovata,Italy,marine,356.0,4.0,1.0,37.0,30.0,,YPDN
1037,292.0,7021,DBVPG_7021,Rhodotorula graminis,Italy,plant,356.0,4.0,1.0,38.0,30.0,,YPDN
1038,293.0,10780,DBVPG_10780,Rhodotorula mucilaginosa,Italy,snow_ice,356.0,4.0,1.0,39.0,30.0,,YPDN
1039,294.0,6083,DBVPG_6083,Rhodotorula graminis,Italy,plant,356.0,4.0,1.0,40.0,30.0,,YPDN
1040,295.0,DBVPG 10937,DBVPG_10937,Rhodotorula mucilaginosa,Italy,food,356.0,4.0,1.0,41.0,30.0,,YPDN
1041,296.0,2M-1-3 BY8-A3,TFCN_2M_1_3,Rhodotorula mucilaginosa,China,,356.0,4.0,1.0,42.0,30.0,,YPDN
1042,297.0,211C-2 BY37-F3,TFCN_211C_2,Rhodotorula diobovata,China,,356.0,4.0,1.0,43.0,30.0,,YPDN
1043,298.0,4964,DBVPG_4964,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,45.0,30.0,,YPDN
1044,299.0,5758,DBVPG_5758,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,46.0,30.0,,YPDN
1045,300.0,6593,DBVPG_6593,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,1.0,47.0,30.0,,YPDN
1046,301.0,7323,DBVPG_7323,Rhodotorula paludigena,Italy,marsh_tidalflat,356.0,4.0,1.0,48.0,30.0,,YPDN
1047,302.0,10348,DBVPG_10348,Rhodotorula sp. clade XI,Italy,soil,356.0,4.0,1.0,49.0,30.0,,YPDN
1048,303.0,6092,DBVPG_6092,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,1.0,50.0,30.0,,YPDN
1049,304.0,17-333M-1,TFCN_17_332M_1,Rhodotorula mucilaginosa,China,,356.0,4.0,1.0,51.0,30.0,,YPDN
1050,305.0,25-325P-1,,,,,356.0,4.0,1.0,52.0,30.0,,YPDN
1051,306.0,25-327C-3,,,,,356.0,4.0,1.0,53.0,30.0,,YPDN
1052,307.0,5225,DBVPG_5225,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,55.0,30.0,,YPDN
1053,308.0,5759,DBVPG_5759,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,56.0,30.0,,YPDN
1054,309.0,6649,DBVPG_6649,Rhodotorula mucilaginosa,Italy,plant,356.0,4.0,1.0,57.0,30.0,,YPDN
1055,334.0,JES-025-001,JES-025-001,Rhodotorula mucilaginosa,America,,356.0,4.0,1.0,58.0,30.0,,YPDN
1056,310.0,7539,DBVPG_7539,Rhodotorula kratochvilovae,Italy,unknown,356.0,4.0,1.0,59.0,30.0,,YPDN
1057,311.0,10383,DBVPG_10383,Rhodotorula kratochvilovae,Italy,soil,356.0,4.0,1.0,60.0,30.0,,YPDN
1058,312.0,6740,DBVPG_6740,Pseudomicrostroma phylloplanum,Italy,plant,356.0,4.0,1.0,61.0,30.0,,YPDN
1059,313.0,5226,DBVPG_5226,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,62.0,30.0,,YPDN
1060,314.0,6081,DBVPG_6081,Rhodotorula glutinis,Italy,air_cloud,356.0,4.0,1.0,63.0,30.0,,YPDN
1061,315.0,6660,DBVPG_6660,Rhodotorula mucilaginosa,Italy,food,356.0,4.0,1.0,66.0,30.0,,YPDN
1062,316.0,7922,DBVPG_7922,Rhodotorula evergladensis,Italy,soil,356.0,4.0,1.0,67.0,30.0,,YPDN
1063,317.0,10619,DBVPG_10619,Rhodotorula mucilaginosa,Italy,plant,356.0,4.0,1.0,68.0,30.0,,YPDN
1064,318.0,6741,DBVPG_6741,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,1.0,69.0,30.0,,YPDN
1065,319.0,51A-3,,,,,356.0,4.0,1.0,70.0,30.0,,YPDN
1066,320.0,Y2474,NRRL_Y-2474,Rhodotorula graminis,America,plant,356.0,4.0,1.0,71.0,30.0,,YPDN
1067,321.0,Y2504,NRRL_Y-2504,Rhodotorula dairenensis,America,soil,356.0,4.0,1.0,72.0,30.0,,YPDN
1068,322.0,Y2510,NRRL_Y-2510,Rhodotorula mucilaginosa,America,unknown,356.0,4.0,1.0,73.0,30.0,,YPDN
1069,323.0,Y7192,NRRL_Y-7192,Rhodotorula sphaerocarpa,America,unknown,356.0,4.0,1.0,74.0,30.0,,YPDN
1070,324.0,Y7196,NRRL_Y-7196,Rhodotorula diobovata,America,unknown,356.0,4.0,1.0,76.0,30.0,,YPDN
1071,325.0,Y12923,NRRL_Y-12923,Rhodotorula paludigena,America,plant,356.0,4.0,1.0,77.0,30.0,,YPDN
1072,326.0,Y17376,NRRL_Y-17376,Rhodotorula araucariae,America,plant,356.0,4.0,1.0,78.0,30.0,,YPDN
1073,327.0,Y48721,NRRL_Y-48721,Rhodotorula evergladensis,America,,356.0,4.0,1.0,79.0,30.0,,YPDN
1074,334.0,JES-025-001,JES-025-001,Rhodotorula mucilaginosa,America,,356.0,4.0,1.0,80.0,30.0,,YPDN
1075,260.0,152D-2,,,,,356.0,4.0,2.0,73.0,30.0,,YPDN
1076,261.0,86C-3 BY33-D3,TF_CN_86C_3,Rhodotorula sphaerocarpa,China,,356.0,4.0,2.0,70.0,30.0,,YPDN
1077,262.0,4957,DBVPG_4957,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,10.0,30.0,,YPDN
1078,263.0,5229,DBVPG_5229,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,69.0,30.0,,YPDN
1079,264.0,6094,DBVPG_6094,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,2.0,7.0,30.0,,YPDN
1080,265.0,6743,DBVPG_6743,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,13.0,30.0,,YPDN
1081,266.0,8058,DBVPG_8058,Rhodotorula sp. clade I,Italy,food,356.0,4.0,2.0,19.0,30.0,,YPDN
1082,267.0,3446,DBVPG_3446,Rhodotorula mucilaginosa,Italy,food,356.0,4.0,2.0,28.0,30.0,,YPDN
1083,268.0,10842,DBVPG_10842,Rhodotorula mucilaginosa,Italy,snow_ice,356.0,4.0,2.0,25.0,30.0,,YPDN
1084,269.0,17-332Y-1,,,,,356.0,4.0,2.0,50.0,30.0,,YPDN
1085,270.0,7-6-2003,TFCN_7_6_3,Rhodotorula diobovata,China,,356.0,4.0,2.0,20.0,30.0,,YPDN
1086,271.0,4958,DBVPG_4958,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,68.0,30.0,,YPDN
1087,272.0,5235,DBVPG_5235,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,3.0,30.0,,YPDN
1088,273.0,6121,DBVPG_6121,Rhodotorula toruloides,Italy,air_cloud,356.0,4.0,2.0,18.0,30.0,,YPDN
1089,274.0,6803,DBVPG_6803,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,22.0,30.0,,YPDN
1090,275.0,10075,DBVPG_10075,Cystobasidium sp.,Italy,soil,356.0,4.0,2.0,9.0,30.0,,YPDN
1091,276.0,3778,DBVPG_3778,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,74.0,30.0,,YPDN
1092,277.0,10882,DBVPG_10882,Rhodotorula mucilaginosa,Italy,rock,356.0,4.0,2.0,41.0,30.0,,YPDN
1093,278.0,86A-5 BY34-I6,TFCN_86A_5,Rhodotorula sphaerocarpa,China,,356.0,4.0,2.0,78.0,30.0,,YPDN
1094,279.0,186CL④-2 BY39-C9,TF_CN_186CL4_2,Rhodotorula mucilaginosa,China,,356.0,4.0,2.0,57.0,30.0,,YPDN
1095,280.0,4962,DBVPG_4962,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,66.0,30.0,,YPDN
1096,281.0,5236,DBVPG_5236,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,24.0,30.0,,YPDN
1097,282.0,6195,DBVPG_6195,Rhodotorula diobovata,Italy,marine,356.0,4.0,2.0,16.0,30.0,,YPDN
1098,283.0,7019,DBVPG_7019,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,2.0,27.0,30.0,,YPDN
1099,284.0,10753,DBVPG_10753,Rhodotorula kratochvilovae,Italy,built env,356.0,4.0,2.0,17.0,30.0,,YPDN
1100,285.0,3780,DBVPG_3780,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,35.0,30.0,,YPDN
1101,286.0,10886,DBVPG_10886,Rhodotorula mucilaginosa,Italy,rock,356.0,4.0,2.0,36.0,30.0,,YPDN
1102,287.0,152A-3 BY32-A2,TFCN_152A_3,Rhodotorula toruloides,China,,356.0,4.0,2.0,76.0,30.0,,YPDN
1103,288.0,1A-1-5,TFCN_1A_1_5,Rhodotorula pacifica,China,,356.0,4.0,2.0,61.0,30.0,,YPDN
1104,289.0,4963,DBVPG_4963,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,58.0,30.0,,YPDN
1105,290.0,5757,DBVPG_5757,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,40.0,30.0,,YPDN
1106,291.0,6202,DBVPG_6202,Rhodotorula diobovata,Italy,marine,356.0,4.0,2.0,8.0,30.0,,YPDN
1107,292.0,7021,DBVPG_7021,Rhodotorula graminis,Italy,plant,356.0,4.0,2.0,79.0,30.0,,YPDN
1108,293.0,10780,DBVPG_10780,Rhodotorula mucilaginosa,Italy,snow_ice,356.0,4.0,2.0,62.0,30.0,,YPDN
1109,294.0,6083,DBVPG_6083,Rhodotorula graminis,Italy,plant,356.0,4.0,2.0,71.0,30.0,,YPDN
1110,295.0,DBVPG 10937,DBVPG_10937,Rhodotorula mucilaginosa,Italy,food,356.0,4.0,2.0,14.0,30.0,,YPDN
1111,296.0,2M-1-3 BY8-A3,TFCN_2M_1_3,Rhodotorula mucilaginosa,China,,356.0,4.0,2.0,32.0,30.0,,YPDN
1112,297.0,211C-2 BY37-F3,TFCN_211C_2,Rhodotorula diobovata,China,,356.0,4.0,2.0,46.0,30.0,,YPDN
